58.529
62.787
66.857
70.683
74.224
77.451
80.35
82.915
85.149
93.497
98.407
101.31
96.823
97.011
99.241
100.7
101.85
102.68
103.18
103.38
103.25
102.81
102.04
100.96
99.564
97.849
95.822
95.822
95.822
95.822
139.4
163.69
159.19
141.8
113.52
105.44
105.15
101.73
95.17
85.993
79.713
77.926
82.385
88.762
91.319
93.642
94.433
98.379
100.44
97.907
94.242
90
90
90
90
25.172
30.523
34.375
36.706
37.535
36.876
34.718
31.039
25.855
25.855
25.855
25.855
175.97
168.45
163.82
162.13
163.34
163.89
165.39
170.43
5.947
177.92
177.92
177.92
177.92
108.66
101.47
105.47
109.49
114.99
112.1
109.24
106.43
103.68
101.01
98.424
95.944
93.575
91.322
89.188
87.177
85.288
79.403
73.562
67.533
64.816
61.704
58.169
54.187
49.751
44.875
39.604
34.016
28.223
22.361
16.572
10.987
5.7108
4.2937
5.8139
12.529
12.529
12.529
12.529
123.93
114.46
104.6
95.117
86.715
79.789
74.443
70.605
68.152
66.975
67.016
68.278
70.822
74.759
80.213
87.245
95.737
105.27
105.27
105.27
105.27
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
127.16
133.46
138.55
142.33
144.78
145.92
145.92
145.92
145.92
155.93
149.97
146.95
154.87
159.41
161.04
151.99
153.33
155.64
157.5
153.75
150.42
147.55
145.17
143.27
141.87
140.95
140.51
138.9
140.24
143.61
149.72
153.23
143.49
134.06
129.81
129.81
129.81
129.81
6.2328
16.047
25.372
33.733
34.656
31.851
22.918
15.536
10.397
7.9321
8.4938
5.7654
179.75
179.75
179.75
179.75
159.14
160.11
169.64
173.88
172.22
159.14
148.22
153.21
156.88
160.49
151.47
148.35
151.05
155.91
158.96
159.37
159.8
162.37
167.12
173.98
173.98
173.98
173.98
32.469
38.092
42.362
45.404
47.203
47.767
47.1
45.197
42.051
35.47
28.254
20.556
20.556
20.556
20.556
161.87
165.31
168.43
171.19
173.6
175.65
171.54
165.86
158.1
153.72
147.36
138.94
128.75
117.57
119.63
124.39
132.45
129.63
126.26
122.35
117.93
113.07
124.42
136.02
144.12
122
122
122
122
86.036
87.056
87.582
87.616
87.157
86.206
86.206
86.206
86.206
86.454
77.7
66.655
53.664
39.928
27.056
15.507
178.65
156.04
145.8
145.64
151.27
150.67
145.97
143.47
140.19
140.19
140.19
140.19
171.87
153.76
134.59
132.12
134.91
143.03
145.25
145.23
140.82
140.49
138.53
140.29
132.81
116.57
116.57
116.57
116.57
4.0029
179.95
6.0171
10.649
30.316
49.562
53.354
41.555
27.28
27.28
27.28
27.28
112.75
112.18
111.96
112.1
112.59
113.43
114.62
116.16
118.06
120.3
120.39
110.71
113.25
114.36
120.4
116.25
118.87
128.36
136.26
141.55
141.55
141.55
141.55
81.364
93.552
105.86
117.04
126.34
133.62
134.45
132.57
119.17
113.03
107.53
104.31
100.02
94.63
88.17
80.815
72.886
74.806
80.037
90
91.954
91.652
92.111
94.415
106.06
100.16
100.16
100.16
100.16
142.85
141.66
144.86
146.63
151.63
159.99
171.34
6.8175
21.938
35.538
26.647
17.44
10.229
10.175
15.627
26.641
17.467
11.263
2.2476
11.341
4.6676
160.69
149.5
149.5
149.5
149.5
11.753
1.2371
179.13
5.3082
5.5563
6.0122
3.4578
7.4541
9.2811
178.85
